# sigma8,om0,ode0
8.224587564673996321e-01,3.244705095231103509e-01,6.655198199427649897e-01
8.094062172265998889e-01,3.197617557570704427e-01,6.084067191277172659e-01
8.422329954091937187e-01,3.210841149399410455e-01,7.405523533416088489e-01
8.396124443498934609e-01,3.223046179600137506e-01,7.324434036244462654e-01
8.376526895223798119e-01,3.242032935817426575e-01,7.275352845083332687e-01
8.278505193241330051e-01,3.260652247911153268e-01,6.905457183864952553e-01
8.616892185279718674e-01,3.216713042682004531e-01,8.062922962717620212e-01
8.453060358633018856e-01,3.217624917134039308e-01,7.509915439389130976e-01
8.439347917532997734e-01,3.163450334473517644e-01,7.427878601182359430e-01
8.094678478639175667e-01,3.187652965051391285e-01,6.077264786807086150e-01
8.622359639146318644e-01,3.222454383089681240e-01,8.095245243215547504e-01
8.326177222528193811e-01,3.356044652694576413e-01,7.147411346428348411e-01
8.224831401223231531e-01,3.318243553092850573e-01,6.729625140650673520e-01
8.224203092998116915e-01,3.241192782918465576e-01,6.692909334634369323e-01
8.342446898783655307e-01,3.222113179252241166e-01,7.107145687833142933e-01
8.315932830578106616e-01,3.255921868148147769e-01,7.042265459157472929e-01
8.252093984086357192e-01,3.265365462775936534e-01,6.795393972941395910e-01
8.294165378590396820e-01,3.207191056738342150e-01,6.914335144019436719e-01
8.454858886526028794e-01,3.324784803162668112e-01,7.596550469233565028e-01
8.308661220501329936e-01,3.300820671957013785e-01,7.040136892919151013e-01
8.089363565905991482e-01,3.261779004938805682e-01,6.127633826138698669e-01
8.118527193998327229e-01,3.205809207277244277e-01,6.198522630696198243e-01
8.422329954091937187e-01,3.210841149399410455e-01,7.405523533416088489e-01
8.396124443498934609e-01,3.223046179600137506e-01,7.324434036244462654e-01
8.345003769563068552e-01,3.251053522522900918e-01,7.158084875858391483e-01
8.275519344738251348e-01,3.263856025879908196e-01,6.895675727715038228e-01
8.616892185279718674e-01,3.216713042682004531e-01,8.062922962717620212e-01
8.453060358633018856e-01,3.217624917134039308e-01,7.509915439389130976e-01
8.439347917532997734e-01,3.163450334473517644e-01,7.427878601182359430e-01
8.094678478639175667e-01,3.187652965051391285e-01,6.077264786807086150e-01
8.622359639146318644e-01,3.222454383089681240e-01,8.095245243215547504e-01
8.458416459144817434e-01,3.292666058176290100e-01,7.563855536661585610e-01
8.275438248687768672e-01,3.290118423809337833e-01,6.905355588600891048e-01
8.235949203114516504e-01,3.240639976968335279e-01,6.734279976814506741e-01
8.335727489213017316e-01,3.226181038246238586e-01,7.084905098049952832e-01
8.303512372810205600e-01,3.258360308410928052e-01,6.997213379863854721e-01
8.252093984086357192e-01,3.265365462775936534e-01,6.795393972941395910e-01
8.236021844359210364e-01,3.198149458723673622e-01,6.680470710291575021e-01
8.454858886526028794e-01,3.324784803162668112e-01,7.596550469233565028e-01
8.305780107540947643e-01,3.304766041308852542e-01,7.030786380336231378e-01
8.089363565905991482e-01,3.261779004938805682e-01,6.127633826138698669e-01
8.122919950514705389e-01,3.208987380362605113e-01,6.218596006649290686e-01
8.445737131654130758e-01,3.207538241126394185e-01,7.492953629639018676e-01
8.327675035506001411e-01,3.230564726232628692e-01,7.072237155530203268e-01
8.345003769563068552e-01,3.251053522522900918e-01,7.158084875858391483e-01
8.275519344738251348e-01,3.263856025879908196e-01,6.895675727715038228e-01
8.616892185279718674e-01,3.216713042682004531e-01,8.062922962717620212e-01
8.453060358633018856e-01,3.217624917134039308e-01,7.509915439389130976e-01
8.439347917532997734e-01,3.163450334473517644e-01,7.427878601182359430e-01
8.066073790456923520e-01,3.173531473277377279e-01,5.946770262868089629e-01
8.622359639146318644e-01,3.222454383089681240e-01,8.095245243215547504e-01
8.458416459144817434e-01,3.292666058176290100e-01,7.563855536661585610e-01
8.275438248687768672e-01,3.290118423809337833e-01,6.905355588600891048e-01
8.255590310423419620e-01,3.238482579475123746e-01,6.806646212583717936e-01
8.272488778585671554e-01,3.182555536802409435e-01,6.818426438785473165e-01
8.293765424052705892e-01,3.260074910008107230e-01,6.959399126355402254e-01
8.252093984086357192e-01,3.265365462775936534e-01,6.795393972941395910e-01
8.236021844359210364e-01,3.198149458723673622e-01,6.680470710291575021e-01
8.453508926437766080e-01,3.307433078471782029e-01,7.581218814230031855e-01
8.305780107540947643e-01,3.304766041308852542e-01,7.030786380336231378e-01
8.089363565905991482e-01,3.261779004938805682e-01,6.127633826138698669e-01
8.122919950514705389e-01,3.208987380362605113e-01,6.218596006649290686e-01
8.445737131654130758e-01,3.207538241126394185e-01,7.492953629639018676e-01
8.327675035506001411e-01,3.230564726232628692e-01,7.072237155530203268e-01
8.344048322265767981e-01,3.251229563661069411e-01,7.154476612394852220e-01
8.282547603652661294e-01,3.264963120253531748e-01,6.921352134441818293e-01
8.619137147118142162e-01,3.216708070173463496e-01,8.070542524457401390e-01
8.448333995283701103e-01,3.217086392921243987e-01,7.490824357993742799e-01
8.396236845963339634e-01,3.209062159296112160e-01,7.299710959939526012e-01
8.154679554236351491e-01,3.219720047472890423e-01,6.350663554832148838e-01
8.622359639146318644e-01,3.222454383089681240e-01,8.095245243215547504e-01
8.420808202424532318e-01,3.295647387769004011e-01,7.432511977476033982e-01
8.277273165108137709e-01,3.283625868608219256e-01,6.909484278865710705e-01
8.203561139949436809e-01,3.239441739710512413e-01,6.605895620923177836e-01
8.265886874817834906e-01,3.185411646592739565e-01,6.793522460324551426e-01
8.293765424052705892e-01,3.260074910008107230e-01,6.959399126355402254e-01
8.232649590735185985e-01,3.251264030586867859e-01,6.707288772695652046e-01
8.236021844359210364e-01,3.198149458723673622e-01,6.680470710291575021e-01
8.453508926437766080e-01,3.307433078471782029e-01,7.581218814230031855e-01
8.318249949970352164e-01,3.296103272464522282e-01,7.071964397740891917e-01
8.089363565905991482e-01,3.261779004938805682e-01,6.127633826138698669e-01
8.121613519992200159e-01,3.209112568289600453e-01,6.213260930551972594e-01
8.445737131654130758e-01,3.207538241126394185e-01,7.492953629639018676e-01
8.327675035506001411e-01,3.230564726232628692e-01,7.072237155530203268e-01
8.354462839325831336e-01,3.236659859696361385e-01,7.188138335085619834e-01
8.282547603652661294e-01,3.264963120253531748e-01,6.921352134441818293e-01
8.619137147118142162e-01,3.216708070173463496e-01,8.070542524457401390e-01
8.448333995283701103e-01,3.217086392921243987e-01,7.490824357993742799e-01
8.393452155159918382e-01,3.210901845471465510e-01,7.292273433895153367e-01
8.154679554236351491e-01,3.219720047472890423e-01,6.350663554832148838e-01
8.616320751658941290e-01,3.222293483752924903e-01,8.072548928491464215e-01
8.420808202424532318e-01,3.295647387769004011e-01,7.432511977476033982e-01
8.277273165108137709e-01,3.283625868608219256e-01,6.909484278865710705e-01
8.254758747921527862e-01,3.235779926873475487e-01,6.798263856267403593e-01
8.265886874817834906e-01,3.185411646592739565e-01,6.793522460324551426e-01
8.293597047057015281e-01,3.260139864270289456e-01,6.958764594875119780e-01
8.260441849893930266e-01,3.255311442650744569e-01,6.821962651540812717e-01
8.235669935512489603e-01,3.203692187655819978e-01,6.683269287879173293e-01
8.453508926437766080e-01,3.307433078471782029e-01,7.581218814230031855e-01
8.346915222188796557e-01,3.304831828873304733e-01,7.185627215682888203e-01
8.149143032464415404e-01,3.270743655287421392e-01,6.374269632178246603e-01
8.175322510447949886e-01,3.225047958146889937e-01,6.446075374325813678e-01
8.445737131654130758e-01,3.207538241126394185e-01,7.492953629639018676e-01
8.327675035506001411e-01,3.230564726232628692e-01,7.072237155530203268e-01
8.354462839325831336e-01,3.236659859696361385e-01,7.188138335085619834e-01
8.282547603652661294e-01,3.264963120253531748e-01,6.921352134441818293e-01
8.668642577482548184e-01,3.219326041873918354e-01,8.235443241075968146e-01
8.447812697482619537e-01,3.216995890119288548e-01,7.488831989218523999e-01
8.393452155159918382e-01,3.210901845471465510e-01,7.292273433895153367e-01
8.154679554236351491e-01,3.219720047472890423e-01,6.350663554832148838e-01
8.616320751658941290e-01,3.222293483752924903e-01,8.072548928491464215e-01
8.431050556568367993e-01,3.300734600373051997e-01,7.473962127650427556e-01
8.273486613184272143e-01,3.275578973979624831e-01,6.890778846623242249e-01
8.254758747921527862e-01,3.235779926873475487e-01,6.798263856267403593e-01
8.236534743392676106e-01,3.155288223418899474e-01,6.657946228248168286e-01
8.294256766050462915e-01,3.259851886544538058e-01,6.960998346371574108e-01
8.260441849893930266e-01,3.255311442650744569e-01,6.821962651540812717e-01
8.235669935512489603e-01,3.203692187655819978e-01,6.683269287879173293e-01
8.375826573086444515e-01,3.296939180553576376e-01,7.285127265382252970e-01
8.346915222188796557e-01,3.304831828873304733e-01,7.185627215682888203e-01
8.148508235658714627e-01,3.270849033745048540e-01,6.371753356419160852e-01
8.221040994991818396e-01,3.238612574958878998e-01,6.644253062250021769e-01
8.449733335957763103e-01,3.182179592855470252e-01,7.498121200807658093e-01
8.304815750440107669e-01,3.225363463960467802e-01,6.973333261775038761e-01
8.354462839325831336e-01,3.236659859696361385e-01,7.188138335085619834e-01
8.282547603652661294e-01,3.264963120253531748e-01,6.921352134441818293e-01
8.668642577482548184e-01,3.219326041873918354e-01,8.235443241075968146e-01
8.447812697482619537e-01,3.216995890119288548e-01,7.488831989218523999e-01
8.386550769008140893e-01,3.217407432335097073e-01,7.273067299123769924e-01
8.154679554236351491e-01,3.219720047472890423e-01,6.350663554832148838e-01
8.616320751658941290e-01,3.222293483752924903e-01,8.072548928491464215e-01
8.555773536300700366e-01,3.343212120729024406e-01,7.946494230060014985e-01
8.322857887756835993e-01,3.277447482618131569e-01,7.095813913443380638e-01
8.271009814655921888e-01,3.263097498035474886e-01,6.896163315119289150e-01
8.240505650520894010e-01,3.171901815457491836e-01,6.685188922146041435e-01
8.283147467418515708e-01,3.250362515825705456e-01,6.913608632096995832e-01
8.240469725803091228e-01,3.259664575991387814e-01,6.741349785843027131e-01
8.220514027652778832e-01,3.202959263034927950e-01,6.621652881941361146e-01
8.375826573086444515e-01,3.296939180553576376e-01,7.285127265382252970e-01
8.390575002619592437e-01,3.342125258074968297e-01,7.371869802947247363e-01
8.125567795157988549e-01,3.272300636615724789e-01,6.273548945063591731e-01
8.221040994991818396e-01,3.238612574958878998e-01,6.644253062250021769e-01
8.449733335957763103e-01,3.182179592855470252e-01,7.498121200807658093e-01
8.304815750440107669e-01,3.225363463960467802e-01,6.973333261775038761e-01
8.416063964912912088e-01,3.212415863388961568e-01,7.416661958722861048e-01
8.344365783803360248e-01,3.286836015292533553e-01,7.197253187013572528e-01
8.668642577482548184e-01,3.219326041873918354e-01,8.235443241075968146e-01
8.429892019286854277e-01,3.216806794786075119e-01,7.428243358812715025e-01
8.386550769008140893e-01,3.217407432335097073e-01,7.273067299123769924e-01
8.154679554236351491e-01,3.219720047472890423e-01,6.350663554832148838e-01
8.607840380426924343e-01,3.222420086892888724e-01,8.043991569423463162e-01
8.555773536300700366e-01,3.343212120729024406e-01,7.946494230060014985e-01
8.452883321376982728e-01,3.255592074440896710e-01,7.524348784692899139e-01
8.271009814655921888e-01,3.263097498035474886e-01,6.896163315119289150e-01
8.260730380551571939e-01,3.190589590450975677e-01,6.774854221472738081e-01
8.272609088301482450e-01,3.243174688399074190e-01,6.865254867125616389e-01
8.211519444385043665e-01,3.262848312844512932e-01,6.623484351275229498e-01
8.231187022391488473e-01,3.203888004671663903e-01,6.663526400962234142e-01
8.344111867210751710e-01,3.305345407769166299e-01,7.182199176734036516e-01
8.390575002619592437e-01,3.342125258074968297e-01,7.371869802947247363e-01
8.125567795157988549e-01,3.272300636615724789e-01,6.273548945063591731e-01
8.177024329434419148e-01,3.221823777972755432e-01,6.449037883059033360e-01
8.422031448624769379e-01,3.225194021377105202e-01,7.418286368749883453e-01
8.304815750440107669e-01,3.225363463960467802e-01,6.973333261775038761e-01
8.409628951920843365e-01,3.214002478697114418e-01,7.391708426866954174e-01
8.397732742089685232e-01,3.301067382078444190e-01,7.386388708385546176e-01
8.668642577482548184e-01,3.219326041873918354e-01,8.235443241075968146e-01
8.418441645060475986e-01,3.246807943478465242e-01,7.413340927779609180e-01
8.431224589475496689e-01,3.216112748781423392e-01,7.444277837717129254e-01
8.119396290210320055e-01,3.201785022980713769e-01,6.198057393025768746e-01
8.607840380426924343e-01,3.222420086892888724e-01,8.043991569423463162e-01
8.444194660216862713e-01,3.311820834274432634e-01,7.534943410565576594e-01
8.452883321376982728e-01,3.255592074440896710e-01,7.524348784692899139e-01
8.271009814655921888e-01,3.263097498035474886e-01,6.896163315119289150e-01
8.239565354920345142e-01,3.221667188860475872e-01,6.709751879755759818e-01
8.300041825247697069e-01,3.274548298595789664e-01,7.004739804171751238e-01
8.198778699664571734e-01,3.267967324632988779e-01,6.575708229712788899e-01
8.238839505851185407e-01,3.204553907746428565e-01,6.693549503151572377e-01
8.380162334368789212e-01,3.288855503107116496e-01,7.295598903706573823e-01
8.390974706032909847e-01,3.339832498852877141e-01,7.372680569542702234e-01
8.125567795157988549e-01,3.272300636615724789e-01,6.273548945063591731e-01
8.177024329434419148e-01,3.221823777972755432e-01,6.449037883059033360e-01
8.435579824536375559e-01,3.182888855422102425e-01,7.436071739040800432e-01
8.304815750440107669e-01,3.225363463960467802e-01,6.973333261775038761e-01
8.409628951920843365e-01,3.214002478697114418e-01,7.391708426866954174e-01
8.410421339524732920e-01,3.302408516037125819e-01,7.438270392363200978e-01
8.641186005985328489e-01,3.221809671723837032e-01,8.144962636789958577e-01
8.418441645060475986e-01,3.246807943478465242e-01,7.413340927779609180e-01
8.431224589475496689e-01,3.216112748781423392e-01,7.444277837717129254e-01
8.263440096887211261e-01,3.207848602520400050e-01,6.790471898495112901e-01
8.528459485614574564e-01,3.232006536649184580e-01,7.773482764175934090e-01
8.491619010603168594e-01,3.328829679378707551e-01,7.712209464952703986e-01
8.565641252670730399e-01,3.251939075988813932e-01,7.922982478704566622e-01
8.266736280848036023e-01,3.263743340298759787e-01,6.885707523380170114e-01
8.250823073006566810e-01,3.211466884138426403e-01,6.752753095318629883e-01
8.284597878252277781e-01,3.261043987722643256e-01,6.929408392726777999e-01
8.198778699664571734e-01,3.267967324632988779e-01,6.575708229712788899e-01
8.288392049741790668e-01,3.219809591308281926e-01,6.890354947052876877e-01
8.373631851754879118e-01,3.296028852160444722e-01,7.275512015326356385e-01
8.390974706032909847e-01,3.339832498852877141e-01,7.372680569542702234e-01
8.198474544278216980e-01,3.258898427608469262e-01,6.552796909615072884e-01
8.177836966456702994e-01,3.221977217713520858e-01,6.452262737853161623e-01
8.384644424699548848e-01,3.188497863834816592e-01,7.243835255815059826e-01
8.239452200954465733e-01,3.230146828668166714e-01,6.729816990844269542e-01
8.409628951920843365e-01,3.214002478697114418e-01,7.391708426866954174e-01
8.481940751624871266e-01,3.279397203122003668e-01,7.659062972915555711e-01
8.641186005985328489e-01,3.221809671723837032e-01,8.144962636789958577e-01
8.418441645060475986e-01,3.246807943478465242e-01,7.413340927779609180e-01
8.431224589475496689e-01,3.216112748781423392e-01,7.444277837717129254e-01
8.263166311893808125e-01,3.203205918557422427e-01,6.782561513261510244e-01
8.417147666449007470e-01,3.245260822708719295e-01,7.388200903643243889e-01
8.491619010603168594e-01,3.328829679378707551e-01,7.712209464952703986e-01
8.591937624332177670e-01,3.248163366502417881e-01,8.011229437218959637e-01
8.297755187395494669e-01,3.265999639651037123e-01,6.997176585014961425e-01
8.255194862185446514e-01,3.204284956579748211e-01,6.761571399920706105e-01
8.318201139806421507e-01,3.257042730313405299e-01,7.045718836923992034e-01
8.198778699664571734e-01,3.267967324632988779e-01,6.575708229712788899e-01
8.298458437310644031e-01,3.219866660269570802e-01,6.926153086528484826e-01
8.373762473674293272e-01,3.295885371704654898e-01,7.275913790826024075e-01
8.390974706032909847e-01,3.339832498852877141e-01,7.372680569542702234e-01
8.260214634790110644e-01,3.284856207792017369e-01,6.815756124359317880e-01
8.193346894169479810e-01,3.219743717096858471e-01,6.516118503600740741e-01
8.382341182709764915e-01,3.211227190288323818e-01,7.250624904898808065e-01
8.239452200954465733e-01,3.230146828668166714e-01,6.729816990844269542e-01
8.409628951920843365e-01,3.214002478697114418e-01,7.391708426866954174e-01
8.410565035104118348e-01,3.274205370111781255e-01,7.402568304674868038e-01
8.641186005985328489e-01,3.221809671723837032e-01,8.144962636789958577e-01
8.417580635683290513e-01,3.246089024622373365e-01,7.418674158381909356e-01
8.431224589475496689e-01,3.216112748781423392e-01,7.444277837717129254e-01
8.263166311893808125e-01,3.203205918557422427e-01,6.782561513261510244e-01
8.420415226061679359e-01,3.248455828662279998e-01,7.401116249546555448e-01
8.479566760479356757e-01,3.325460727205243328e-01,7.667592978421411409e-01
8.591937624332177670e-01,3.248163366502417881e-01,8.011229437218959637e-01
8.297755187395494669e-01,3.265999639651037123e-01,6.997176585014961425e-01
8.256459520382036787e-01,3.204113768862420497e-01,6.764901449015282564e-01
8.234437653436836868e-01,3.259759819600355213e-01,6.750272162551700372e-01
8.167650781347924882e-01,3.270814862157917502e-01,6.453198157302193483e-01
8.323342017433453810e-01,3.217303785837241636e-01,7.022406737402628885e-01
8.373762473674293272e-01,3.295885371704654898e-01,7.275913790826024075e-01
8.393521568625844642e-01,3.338670748784327014e-01,7.380773088494003709e-01
8.273506558682115486e-01,3.278553047608444015e-01,6.866992942338804307e-01
8.179774963720661818e-01,3.213730955616386220e-01,6.453586240874612523e-01
8.369891694072451038e-01,3.199054133013178314e-01,7.201417095056044104e-01
8.239452200954465733e-01,3.230146828668166714e-01,6.729816990844269542e-01
8.435845811110281867e-01,3.214886408064212553e-01,7.476991769389976783e-01
8.410565035104118348e-01,3.274205370111781255e-01,7.402568304674868038e-01
8.669316063508494263e-01,3.208536434536541360e-01,8.231760306174217279e-01
8.413683129657875126e-01,3.252747180550317196e-01,7.406230081882326788e-01
8.431224589475496689e-01,3.216112748781423392e-01,7.444277837717129254e-01
8.263166311893808125e-01,3.203205918557422427e-01,6.782561513261510244e-01
8.337435461111810664e-01,3.253499461062672182e-01,7.110721614346167119e-01
8.443535555272185800e-01,3.283932765708726942e-01,7.514441679165720922e-01
8.553198980087695080e-01,3.249159530677738772e-01,7.879749696204015885e-01
8.297755187395494669e-01,3.265999639651037123e-01,6.997176585014961425e-01
8.256459520382036787e-01,3.204113768862420497e-01,6.764901449015282564e-01
8.243397927505817790e-01,3.255744143236517507e-01,6.780115364135809175e-01
8.167650781347924882e-01,3.270814862157917502e-01,6.453198157302193483e-01
8.308543484250950906e-01,3.235491623482071311e-01,6.976256942439440500e-01
8.372466662100626067e-01,3.296593565585334562e-01,7.271416954706699798e-01
8.393521568625844642e-01,3.338670748784327014e-01,7.380773088494003709e-01
8.210597790983821254e-01,3.279712259954724596e-01,6.620581858899199368e-01
8.179774963720661818e-01,3.213730955616386220e-01,6.453586240874612523e-01
8.369891694072451038e-01,3.199054133013178314e-01,7.201417095056044104e-01
8.238067100723688307e-01,3.228177992093374526e-01,6.724237603806880736e-01
8.435845811110281867e-01,3.214886408064212553e-01,7.476991769389976783e-01
8.410080942255903080e-01,3.276036407759708169e-01,7.401949245853006731e-01
8.669316063508494263e-01,3.208536434536541360e-01,8.231760306174217279e-01
8.341623282379225790e-01,3.254600199408825278e-01,7.161657504742569014e-01
8.431224589475496689e-01,3.216112748781423392e-01,7.444277837717129254e-01
8.261018919480714873e-01,3.199307475537505607e-01,6.769237495925463088e-01
8.376762964710966486e-01,3.249488666332304709e-01,7.263024850182210335e-01
8.443535555272185800e-01,3.283932765708726942e-01,7.514441679165720922e-01
8.442040048201646663e-01,3.256487673227564383e-01,7.495689142932575599e-01
8.297755187395494669e-01,3.265999639651037123e-01,6.997176585014961425e-01
8.256459520382036787e-01,3.204113768862420497e-01,6.764901449015282564e-01
8.241317409710194886e-01,3.263968095222922750e-01,6.782538714905452792e-01
8.231967508966226976e-01,3.264820385782203349e-01,6.715111888540470364e-01
8.422174307167968887e-01,3.249469891655816234e-01,7.433584118669601670e-01
8.372466662100626067e-01,3.296593565585334562e-01,7.271416954706699798e-01
8.384714047763126565e-01,3.342826599277937127e-01,7.353596738665794108e-01
8.210597790983821254e-01,3.279712259954724596e-01,6.620581858899199368e-01
8.127633792292903170e-01,3.213237061519901294e-01,6.248154157896010918e-01
8.346603071509307581e-01,3.207317587293490591e-01,7.115257533169176973e-01
8.238067100723688307e-01,3.228177992093374526e-01,6.724237603806880736e-01
8.435845811110281867e-01,3.214886408064212553e-01,7.476991769389976783e-01
8.410080942255903080e-01,3.276036407759708169e-01,7.401949245853006731e-01
8.669316063508494263e-01,3.208536434536541360e-01,8.231760306174217279e-01
8.342878078543979337e-01,3.242686032203745961e-01,7.149965743333790424e-01
8.431556348143884883e-01,3.211418173325700232e-01,7.442531780566576938e-01
8.248539445459168729e-01,3.227449539795172462e-01,6.745987020327227635e-01
8.386334698936384058e-01,3.262872346369222742e-01,7.309921219350189459e-01
8.443535555272185800e-01,3.283932765708726942e-01,7.514441679165720922e-01
8.473117168693597989e-01,3.252925766532029361e-01,7.599326086616717824e-01
8.297755187395494669e-01,3.265999639651037123e-01,6.997176585014961425e-01
8.235689499498829447e-01,3.205584678298215584e-01,6.681588494475160234e-01
8.241317409710194886e-01,3.263968095222922750e-01,6.782538714905452792e-01
8.228689634277259746e-01,3.284511732284020602e-01,6.710207797860319179e-01
8.384420136433455850e-01,3.245103642083799755e-01,7.288121103129445721e-01
8.372466662100626067e-01,3.296593565585334562e-01,7.271416954706699798e-01
8.365274109942086866e-01,3.296294238880392302e-01,7.258975436432909545e-01
8.221025025322861168e-01,3.265349269256641596e-01,6.655046065155274526e-01
8.127633792292903170e-01,3.213237061519901294e-01,6.248154157896010918e-01
8.346603071509307581e-01,3.207317587293490591e-01,7.115257533169176973e-01
8.238067100723688307e-01,3.228177992093374526e-01,6.724237603806880736e-01
8.438443925202941953e-01,3.208314209681961127e-01,7.485240900542022846e-01
8.425788217584437856e-01,3.293040529363344682e-01,7.472889647800494695e-01
8.669316063508494263e-01,3.208536434536541360e-01,8.231760306174217279e-01
8.346892392500265823e-01,3.245124078539802781e-01,7.165600959382416590e-01
8.431556348143884883e-01,3.211418173325700232e-01,7.442531780566576938e-01
8.248539445459168729e-01,3.227449539795172462e-01,6.745987020327227635e-01
8.416147413544269318e-01,3.260912164194863516e-01,7.414313299090034004e-01
8.441020774490833878e-01,3.268709863112647662e-01,7.499345719220354978e-01
8.473117168693597989e-01,3.252925766532029361e-01,7.599326086616717824e-01
8.295380351393005780e-01,3.268852583093048714e-01,6.991435847376636925e-01
8.175913950878269665e-01,3.203804385369343755e-01,6.449360311350232910e-01
8.218870850309468734e-01,3.276045798583381852e-01,6.711604148979981588e-01
8.235393638820081019e-01,3.282076365954104125e-01,6.734978806921849692e-01
8.384745975092253722e-01,3.248127691057958177e-01,7.291831256556218221e-01
8.336342519657506944e-01,3.284294635998041278e-01,7.120438489038413143e-01
8.365274109942086866e-01,3.296294238880392302e-01,7.258975436432909545e-01
8.209734769259385834e-01,3.311362343257974183e-01,6.634610908737645918e-01
8.127633792292903170e-01,3.213237061519901294e-01,6.248154157896010918e-01
8.330816773425787636e-01,3.207257964389008675e-01,7.060641059637865480e-01
8.238074877098687798e-01,3.228251887614083104e-01,6.724377095435705165e-01
8.440028815210837143e-01,3.207599961271866973e-01,7.495068631965522421e-01
8.443020275112560480e-01,3.294032863787160204e-01,7.539675803914654972e-01
8.669316063508494263e-01,3.208536434536541360e-01,8.231760306174217279e-01
8.336357229782384026e-01,3.215796788138651219e-01,7.112084996440567464e-01
8.424635116732867024e-01,3.229395116655055520e-01,7.429792679115070353e-01
8.264500118734309231e-01,3.230636059034526775e-01,6.809629205710131528e-01
8.429424937618842373e-01,3.235583596191725642e-01,7.438889897697524844e-01
8.444542438237804260e-01,3.290027802470945617e-01,7.520485889870431873e-01
8.558923813180440154e-01,3.245236719843704321e-01,7.892799450423381158e-01
8.295380351393005780e-01,3.268852583093048714e-01,6.991435847376636925e-01
8.175913950878269665e-01,3.203804385369343755e-01,6.449360311350232910e-01
8.218870850309468734e-01,3.276045798583381852e-01,6.711604148979981588e-01
8.235393638820081019e-01,3.282076365954104125e-01,6.734978806921849692e-01
8.394464232444961427e-01,3.255492578900357481e-01,7.333492652639386211e-01
8.336342519657506944e-01,3.284294635998041278e-01,7.120438489038413143e-01
8.365274109942086866e-01,3.296294238880392302e-01,7.258975436432909545e-01
8.198669669075696609e-01,3.284939082897218587e-01,6.574892628644852799e-01
8.168144259597188706e-01,3.212044953709101147e-01,6.410147174656835034e-01
8.302713062091535701e-01,3.185959837119897720e-01,6.940162685088842043e-01
8.289132285363166597e-01,3.237145326002714985e-01,6.923238850543865786e-01
8.440028815210837143e-01,3.207599961271866973e-01,7.495068631965522421e-01
8.402415451308411498e-01,3.287107630861237362e-01,7.388895538815721808e-01
8.651121546148226038e-01,3.209202327522543419e-01,8.166672030475070621e-01
8.336139760748552119e-01,3.215813982396960591e-01,7.111281622200200658e-01
8.376913225937763219e-01,3.243517130188796616e-01,7.263300802457611782e-01
8.155127098951877596e-01,3.227355005988487013e-01,6.392323050223438496e-01
8.416281814406706419e-01,3.248021899578327765e-01,7.402029298735951501e-01
8.444542438237804260e-01,3.290027802470945617e-01,7.520485889870431873e-01
8.507992377468933665e-01,3.243709220783363434e-01,7.709765113649771351e-01
8.279375873059484636e-01,3.272380693522998762e-01,6.923013008861392814e-01
8.175913950878269665e-01,3.203804385369343755e-01,6.449360311350232910e-01
8.247873135511311071e-01,3.278113841882018265e-01,6.816233917851779456e-01
8.233313294648979541e-01,3.282534967841338469e-01,6.726084855472191926e-01
8.456506191961838947e-01,3.245124161944026309e-01,7.566929713130056134e-01
8.336342519657506944e-01,3.284294635998041278e-01,7.120438489038413143e-01
8.365274109942086866e-01,3.296294238880392302e-01,7.258975436432909545e-01
8.201731977002758578e-01,3.284466203622065650e-01,6.586674989784976342e-01
8.168144259597188706e-01,3.212044953709101147e-01,6.410147174656835034e-01
8.335922271244194937e-01,3.195302285271536258e-01,7.064665672481833525e-01
8.260547527699098058e-01,3.214939956614054073e-01,6.797198412195122330e-01
8.440028815210837143e-01,3.207599961271866973e-01,7.495068631965522421e-01
8.353219225997214892e-01,3.285625673275673897e-01,7.196284559460792707e-01
8.651121546148226038e-01,3.209202327522543419e-01,8.166672030475070621e-01
8.336139760748552119e-01,3.215813982396960591e-01,7.111281622200200658e-01
8.396760991204452740e-01,3.208244044977026643e-01,7.319438333621357540e-01
8.210896627555192007e-01,3.244878328849836180e-01,6.616402516713594251e-01
8.416281814406706419e-01,3.248021899578327765e-01,7.402029298735951501e-01
8.493716568484589446e-01,3.286140416842832646e-01,7.682713974841000049e-01
8.469056078709161772e-01,3.248859122788814724e-01,7.576015694233754205e-01
8.246819514370041793e-01,3.266541192816332373e-01,6.802531932813332682e-01
8.175463616126328326e-01,3.203721542833738445e-01,6.447575463967479825e-01
8.247873135511311071e-01,3.278113841882018265e-01,6.816233917851779456e-01
8.236222592736046622e-01,3.275314127933824926e-01,6.733681564149752719e-01
8.444006612985238691e-01,3.246024623371024931e-01,7.515687509315512882e-01
8.336342519657506944e-01,3.284294635998041278e-01,7.120438489038413143e-01
8.365274109942086866e-01,3.296294238880392302e-01,7.258975436432909545e-01
8.218041081763076683e-01,3.265187104257686324e-01,6.645051533232038121e-01
8.168144259597188706e-01,3.212044953709101147e-01,6.410147174656835034e-01
8.333923378190206677e-01,3.184864217098720141e-01,7.049455360452200336e-01
8.197924408433230337e-01,3.214215884594530670e-01,6.537001437901654999e-01
8.440028815210837143e-01,3.207599961271866973e-01,7.495068631965522421e-01
8.305851202181759874e-01,3.313870889543688580e-01,7.041744094889194061e-01
8.651121546148226038e-01,3.209202327522543419e-01,8.166672030475070621e-01
8.336139760748552119e-01,3.215813982396960591e-01,7.111281622200200658e-01
